,feature,Ranking
4341,C20orf54.1,122
4342,LEKR1,1
4343,SRP68,82
4344,YKT6,45
4345,PCDHB7.1,1
4346,CALM2.2,79
4347,CCDC162.1,79
4348,ZNF793.1,9
4349,CXorf38.1,128
4350,C17orf79.1,38
4351,DDOST,121
4352,CHD6.1,1
4353,ZNF343,123
4354,INTU,31
4355,C7orf38.2,61
4356,HAUS3,33
4357,CXXC5,48
4358,ERCC6.2,20
4359,SLCO5A1,66
4360,SOX5,97
4361,STYK1,49
4362,IL1RAPL1,8
4363,MPHOSPH6,48
4364,MAP3K15,27
4365,DNAH9,1
4366,ZNF430,15
4367,TESK2.1,28
4368,NUDT3,103
4369,SESN3,50
4370,EIF4EBP1,114
4371,TP53I13,10
4372,C16orf45,94
4373,LAPTM4A.1,7
4374,PDCD7,81
4375,ZNF389.1,2
4376,MINPP1,99
4377,ZNF98,59
4378,PIRT,29
4379,FITM2,124
4380,C19orf59,58
4381,DAPP1,98
4382,ATOH7,122
4383,DIS3L2.1,81
4384,CRTAP.1,37
4385,CCDC90B,119
4386,ESYT1.1,104
4387,NPPB,63
4388,ATP6V1B2.1,60
4389,RNF168,6
4390,PDIA4,1
4391,PXDNL.1,111
4392,LONP2.1,127
4393,DNAH10,72
4394,DDX26B,73
4395,CST9,97
4396,BUB1.1,37
4397,CCT8,123
4398,MPV17.1,26
4399,BMP3.1,19
4400,KCNJ8.1,24
4401,ELOVL5.1,67
4402,ZNF641,83
4403,GBF1,1
4404,POP7,14
4405,DUS1L,126
4406,NME5,1
4407,RABGAP1,13
4408,MSLNL,61
4409,ATG2A.1,121
4410,LACE1.1,2
4411,USP12,38
4412,BSCL2.2,52
4413,HIBADH.2,79
4414,ECEL1P2,75
4415,CCDC146,51
4416,LZTR1.1,27
4417,C6orf89,7
4418,MTNR1A.1,1
4419,IPO4.1,125
4420,NCOA2,39
4421,UPK1A,81
4422,DHTKD1,56
4423,MRPL15.1,40
4424,C10orf18.2,49
4425,TNIP1,127
4426,ZNF836.1,53
4427,AVPI1,94
4428,RABIF,107
4429,HKR1,56
4430,APOC3,91
4431,UQCRFS1.1,43
4432,RAB4B.2,1
4433,RAB39B,37
4434,PPP1R3F.1,31
4435,CLEC18B,10
4436,SPRYD4,50
4437,KCNQ1DN.1,54
4438,ATOH7.1,90
4439,VTI1B.1,71
4440,SLC35B4.1,71
4441,FOXA1,84
4442,MPPE1,106
4443,FAM161A,113
4444,ETF1,51
4445,GRB14,11
4446,NT5C.2,1
4447,ORAOV1,54
4448,MPHOSPH8,96
4449,GRID2.1,96
4450,NEK4,25
4451,C14orf126.1,37
4452,MRPS22,59
4453,TM4SF5,53
4454,PABPN1,28
4455,MCRS1.1,45
4456,KPNA5.1,4
4457,C12orf74,3
4458,FAM84B,106
4459,UQCRC1,98
4460,LRRC58.2,1
4461,YPEL2,16
4462,LDLRAP1.1,28
4463,ZNF460.1,127
4464,TMEM181.1,126
4465,MOGAT2,121
4466,MS4A10,78
4467,DNASE1L3,63
4468,MTMR12.1,94
4469,T.1,81
4470,SLC35D1,34
4471,PANK1,71
4472,TGOLN2,1
4473,R3HCC1,51
4474,CDC23.2,51
4475,BMP8A,18
4476,SCGB3A1.2,9
4477,PPRC1,128
4478,SEMA3A,22
4479,ZDHHC20,52
4480,FBXO47,1
4481,SSH3,49
4482,C15orf26,84
4483,UQCRFS1.2,5
4484,CENPJ.1,27
4485,PPRC1.1,46
4486,LDB1.1,54
4487,NMNAT3,130
4488,FOXJ1.2,66
4489,RPL30,113
4490,SPTBN5,26
4491,ZC4H2,26
4492,PTPN1.1,117
4493,CCDC117.1,19
4494,CPNE3.1,82
4495,MIR196B,1
4496,UCN.1,7
4497,C22orf40,69
4498,SMNDC1.1,1
4499,RASSF10.2,118
4500,ZBBX.1,8
4501,SPRED2,119
4502,SHQ1.1,58
4503,ZNF687,1
4504,ZNF284.1,6
4505,LRRC59.1,10
4506,SLC6A2,130
4507,VWA2,80
4508,MREG.2,12
4509,TOX.2,1
4510,ATP6V0A2,96
4511,PVRL4,62
4512,MTDH.1,77
4513,SHC3,90
4514,SGMS2.1,95
4515,USP19.1,94
4516,PPP2R5A,52
4517,ZNF225,84
4518,ADAM19,116
4519,FANCF.3,6
4520,IPO9.1,40
4521,ILVBL,39
4522,ZCCHC4.2,33
4523,AQP11.2,65
4524,HMOX1,66
4525,ZNF781.1,105
4526,DNAJB1.1,36
4527,EIF2AK3.1,20
4528,C1orf163,30
4529,EIF3G,117
4530,OVGP1,44
4531,ENPEP.1,104
4532,SERTAD1,11
4533,AIFM2,46
4534,ZNF428,71
4535,CC2D1B.1,28
4536,REXO2.1,82
4537,FBLL1.1,81
4538,ST3GAL4.1,17
4539,C10orf76.1,10
4540,CPE,108
4541,FAM165B,96
4542,CLEC14A,116
4543,PPFIA2,119
4544,HMGB1.1,125
4545,FAM168A,72
4546,LOC91316,71
4547,PARP4,101
4548,MIR150,1
4549,PTK6.1,98
4550,C10orf46,62
4551,PAGE2B,103
4552,SUPV3L1.2,64
4553,SLC16A8,109
4554,GPR78.1,102
4555,BIN2.1,1
4556,CTU1.1,25
4557,KANK3,25
4558,LRRC8E,13
4559,ZNF569.2,4
4560,CCNA2,104
4561,MAP9,76
4562,EPO.1,75
4563,ZNF560.1,73
4564,HGC6.3,4
4565,ZNF37B,77
4566,APEX2,2
4567,TMEM5,15
4568,LSG1.1,17
4569,ARHGAP20,85
4570,NGFR,88
4571,CBLN4,82
4572,OAT.1,131
4573,L3MBTL2,115
4574,LOC100292680.1,73
4575,C5orf28,102
4576,NUDT9P1,130
4577,C21orf29,58
4578,ATOH8.3,14
4579,SUGT1L1.1,69
4580,STX4,42
4581,ENOX1,10
4582,MMP17,6
4583,SUPT4H1,100
4584,OR8B8,38
4585,IGSF22,72
4586,TGFB3,63
4587,KCNA4,102
4588,LOC646762,38
4589,ASF1B.1,8
4590,NUDT19,24
4591,OTOP3.2,25
4592,TRNT1.1,129
4593,ARMC2,21
4594,STYK1.1,19
4595,ZNF543,18
4596,SPRY1,50
4597,C8orf84.3,88
4598,AGK,110
4599,CCNB2.1,69
4600,ABCB8.2,74
4601,ZNF454.2,47
4602,ZNF227,111
4603,RTKN2.1,20
4604,PLP2,51
4605,GPR152,34
4606,TMEM163,66
4607,C16orf62.1,36
4608,KANK3.1,33
4609,PM20D2,74
4610,GRAP2,113
4611,CDH13,113
4612,WBSCR16.3,60
4613,SNX32,3
4614,TRPC6.1,77
4615,SLC26A2,50
4616,RPA2.2,66
4617,UCP2,67
4618,METTL2A.1,6
4619,TBC1D23.1,129
4620,DUSP14.1,117
4621,C16orf59,41
4622,ELANE,1
4623,C1orf158,1
4624,PIGL,29
4625,PRKCI.1,1
4626,KATNB1.1,39
4627,CLPP,44
4628,TOPBP1.1,54
4629,MORC3,38
4630,CCDC90A.1,21
4631,STAC2.1,1
4632,COMP.1,122
4633,KCNT2,1
4634,IPO7,128
4635,ONECUT3,83
4636,SNRNP27.3,27
4637,CDH1,95
4638,TMEM212,1
4639,PI4K2A.1,122
4640,GOLPH3L.1,107
4641,ARL2BP,116
4642,HACE1.1,93
4643,PEF1,1
4644,USP29.1,53
4645,C6orf141.1,6
4646,RPL29,3
4647,FDX1L,58
4648,POLG2,6
4649,KCNN2.1,124
4650,PMAIP1,41
4651,BANF2,35
4652,ISCA1,120
4653,TSKU,21
4654,NR2C2AP.2,102
4655,BEGAIN.1,120
4656,GDNF,34
4657,SYPL2,99
4658,KIAA1009,25
4659,ARFGAP2.1,1
4660,ZNF304,52
4661,TMPRSS12,1
4662,USP49,123
4663,MIR193A.1,58
4664,UGT1A8,49
4665,CDK2AP1,110
4666,LOC92249.1,111
4667,ZNF410,16
4668,FKBP4.1,12
4669,PDCD6,84
4670,ANGPT1,39
4671,RPF2.2,109
4672,DHX8,65
4673,HOXA10,89
4674,TSPAN13.2,15
4675,ACE,1
4676,RNF103.2,70
4677,PUS7.3,123
4678,C6orf153,1
4679,PRM3,101
4680,RUNX3,74
4681,EXD2.1,73
4682,CNPY3,2
4683,NLRC5.2,101
4684,MTA3,37
4685,C21orf121.1,39
4686,DNAJC5G,110
4687,ZFAND6,3
4688,TFAP2C,80
4689,LAD1,16
4690,KCNK12.2,38
4691,DIRC3,99
4692,ZBTB8B.1,107
4693,ZNF790,92
4694,VTRNA1.1.1,82
4695,PPIA,113
4696,CEP192,46
4697,MPV17L2.1,111
4698,FOXQ1.1,51
4699,TRAF4,1
4700,SLC6A13,108
4701,EIF3H.1,72
4702,SIGLEC12.1,59
4703,WAS,109
4704,RAB20.1,1
4705,MAD2L1.1,32
4706,UCN.2,122
4707,DDIT3,70
4708,PCSK9,113
4709,LHFPL5.1,24
4710,TMCC2.1,19
4711,TSPAN5,1
4712,PYGO2,69
4713,SLC35D3.1,44
4714,PANX1.2,1
4715,DIAPH3.1,104
4716,HLA.C,13
4717,DNAJC27,92
4718,CCDC71.1,100
4719,UGCG,52
4720,PHACTR1,77
4721,CORO1C,94
4722,LOC145837,1
4723,TMEM86B.2,63
4724,ENPP6,54
4725,PLLP.1,96
4726,GIN1.1,68
4727,APCDD1L.2,22
4728,ZNF836.2,19
4729,EPS8L2,103
4730,ZNF614,12
4731,IFITM3.1,45
4732,LRRC67,73
4733,ZNF774.1,14
4734,UNCX,62
4735,GJA4,5
4736,ZNF519,89
4737,CCDC135,93
4738,C1orf146,89
4739,TCEB3.1,9
4740,MCOLN2,116
4741,ATP13A5,76
4742,SDR39U1,36
4743,SLC45A4,31
4744,VIPR1.1,61
4745,VDAC2.2,29
4746,TFE3.2,14
4747,IRF6,67
4748,C19orf69,101
4749,TM7SF3.1,108
4750,STX5.1,1
4751,MIR760,1
4752,PPP2R2A,1
4753,PIK3R4.1,45
4754,CARD11.1,33
4755,GATA6.1,49
4756,GCN1L1,104
4757,DYSFIP1.1,60
4758,BGN,31
4759,MIER2,97
4760,MIR526A2,85
4761,ARL6IP5,117
4762,RMND5B,78
4763,RPL27.1,1
4764,SNORD89,73
4765,NFXL1,123
4766,TAOK1,1
4767,LTBR.1,52
4768,TBCC,27
4769,PLEKHG3,1
4770,HAPLN3,1
4771,LPAR2.1,1
4772,WASL.1,76
4773,ZNF770.1,85
4774,PPDPF.1,1
4775,PCYOX1L.2,84
4776,LOC729082,116
4777,WBP2NL,96
4778,LGALS2,54
4779,RPL29.1,79
4780,C1orf168,49
4781,OLFML2B.2,55
4782,DNAH11,18
4783,AGAP5,1
4784,CNOT2,56
4785,PAQR9,1
4786,TAS2R40,40
4787,CLK2.1,1
4788,IVNS1ABP,26
4789,AASS.1,94
4790,BRUNOL6.1,43
4791,RAB41,106
4792,TOP1MT.1,19
4793,LPIN2,22
4794,NOL12.1,15
4795,VCPIP1.1,110
4796,TNKS,58
4797,SPRYD4.1,63
4798,SERHL,38
4799,TRPS1,26
4800,CD22,61
4801,FGF9.2,1
4802,BIN2.2,1
4803,NUP43,51
4804,RNF169,95
4805,NDUFC2,128
4806,MARCKS.2,14
4807,TIMM22,67
4808,VN1R1,107
4809,MYLK2.1,117
4810,LDOC1,71
4811,ENC1,41
4812,SLC25A2.1,74
4813,GOLGA7B.1,54
4814,PDCD2L,1
4815,GLRX3,48
4816,TXN2.1,12
4817,ZFAND2A,87
4818,GFRA3.2,83
4819,MAGEE1,131
4820,TCHH,47
4821,LHX8.1,83
4822,BUB1.2,110
4823,ZSWIM1.2,29
4824,HPD,83
4825,DPH1,74
4826,ESCO2,36
4827,FAM83D,44
4828,KIAA1609,62
4829,PTPN11,129
4830,UQCR,86
4831,EFHA1,4
4832,TXNDC6.2,62
4833,ALDOC,40
4834,ZNF574.1,71
4835,CCDC105.1,81
4836,PSMB4,111
4837,GBE1,128
4838,C6orf155,63
4839,FLJ43390.1,129
4840,PPP1R15B,1
4841,RPS2P32,131
4842,LOC643719,129
4843,TNIP3,111
4844,PARD6G,17
4845,FOXA1.1,67
4846,ZNF594.2,108
4847,LAMP3.1,1
4848,PRLHR,83
4849,TMEM123,118
4850,ZNF284.2,24
4851,MBTPS1.1,47
4852,KIAA1370,24
4853,EMD,13
4854,TMCO6,56
4855,C8orf46,96
4856,FARSA.2,57
4857,SF3B5,76
4858,FANCE,131
4859,CRABP1,25
4860,MED30.1,106
4861,SLC6A19,57
4862,ONECUT3.1,28
4863,MSX1,1
4864,GAS2L3,103
4865,NRBF2.1,33
4866,PTH2R.1,62
4867,CR1L.1,4
4868,PGLYRP4,81
4869,ARHGEF10,101
4870,PRKD1,64
4871,SPATA2,81
4872,C5orf56,105
4873,CCDC109B.1,83
4874,FAM110C,11
4875,FRAT1.1,84
4876,PAG1,50
4877,ZNF212,29
4878,C8ORFK29,48
4879,PRLHR.1,123
4880,MIR206.2,5
4881,KIAA2018,19
4882,PTGDR,116
4883,CHD4.1,1
4884,GBX1.2,57
4885,TYRP1,129
4886,PSMD1.1,95
4887,RIPK1,69
4888,CILP2.1,43
4889,MTG1,45
4890,SNRNP48.1,85
4891,DTHD1,70
4892,GATSL3.2,6
4893,C5orf49.1,39
4894,FRY.1,8
4895,TSN.1,62
4896,ZNF169,1
4897,TTLL13.3,3
4898,MACROD2,67
4899,DDX53.1,89
4900,ProSAPiP1,73
4901,FNDC7,1
4902,HNF1A,8
4903,NFATC2IP,16
4904,ZNF516,1
4905,MORC3.1,42
4906,INTS10,44
4907,ZIK1,69
4908,NR0B1,126
4909,SPEF1,117
4910,MX2,90
4911,RRP15,1
4912,C18orf21,19
4913,MLEC,27
4914,HIAT1,5
4915,VDAC1.1,82
4916,NXNL1,119
4917,PLS1,28
4918,TDG.1,99
4919,OTUB2.1,51
4920,QRFPR,24
4921,MMP3,39
4922,COPS3,42
4923,CNOT10.1,110
4924,C2orf51,79
4925,SCARA5,21
4926,FBXO47.1,129
4927,C6orf127,28
4928,EMILIN3,69
4929,NLRC4,105
4930,LILRA4,101
4931,UBE2G1,44
4932,KCTD11,9
4933,ANKRD34B,111
4934,CALM2.3,108
4935,OR11L1.1,86
4936,GOLIM4,52
4937,CLIC3,37
4938,TNK1.1,99
4939,ZIC5.1,120
4940,ZAR1L,1
4941,MTDH.2,5
4942,TTLL4.1,77
4943,ZSWIM2.1,2
4944,FAM155B,106
4945,FBXO47.2,6
4946,ARMC4.1,30
4947,NARS,95
4948,MRGPRX1,89
4949,CORO6,5
4950,ANKRD34C.1,48
4951,CRX,115
4952,MIR886,47
4953,PCGF1,112
4954,MSH2,66
4955,ROBO2,4
4956,C2orf70,85
4957,NT5E,117
4958,ARAP3,1
4959,TMEM223,1
4960,NHSL1,15
4961,ADPRH.1,76
4962,DDX39.1,70
4963,SNRPD1,62
4964,OR4F6,35
4965,UBE2E2,13
4966,CLPX.1,128
4967,RAGE,27
4968,HLX,5
4969,ASTL,49
4970,ULBP2,36
4971,FXYD4,38
4972,ECHS1,129
4973,SP9,123
4974,COPZ1.1,79
4975,ELOF1.1,14
4976,LFNG,1
4977,MSN,67
4978,C4orf19.2,82
4979,TGIF2LX,121
4980,ZBTB47,104
4981,H2AFX.1,88
4982,TMEM128.1,6
4983,PLLP.2,20
4984,MED11,22
4985,PRPS1,88
4986,SPAG4,91
4987,PCSK1.2,97
4988,C5orf32,80
4989,DUSP26.1,98
4990,IPO7.1,58
4991,THSD7B,126
4992,IGSF21,126
4993,TOM1L1,31
4994,DPY19L2.1,117
4995,ITCH,1
4996,SGPP2,44
4997,MTMR7.1,46
4998,ZNF81.2,4
4999,SERTAD1.1,30
5000,HMCN1.1,109
5001,SNX32.1,33
5002,ADAM18.1,16
5003,ALKBH3,8
5004,TBK1,14
5005,ADARB2.1,62
5006,ZNF236.1,10
5007,HMSD.1,118
5008,NDUFS7.1,125
5009,TOP1.1,129
5010,ZNF389.2,95
5011,PKN1.2,37
5012,GK2.1,93
5013,IRAK2,97
5014,NOM1.1,48
5015,IDH1.1,127
5016,SERTAD3.1,42
5017,OPHN1,101
5018,C17orf44,18
5019,CTU1.2,6
5020,SLC5A7,24
5021,GOT1.1,48
5022,GPR150,114
5023,PTPLB.1,63
5024,ARHGEF9.1,129
5025,MRGPRE.1,117
5026,LMO4,35
5027,CA5BP.1,103
5028,LRRC47,77
5029,PCOLCE,62
5030,EDN2,121
5031,CDH5,1
5032,ZNF426,1
5033,PTPN1.2,95
5034,GABRG1.1,32
5035,INSIG2,108
5036,LOC91316.1,37
5037,TACR3,1
5038,RAB36,116
5039,GDF6,49
5040,ZNF546.1,63
5041,KCNQ1DN.2,31
5042,C4orf19.3,36
5043,C17orf44.1,83
5044,PRR16,79
5045,NCRNA00086,32
5046,ALDH3B1,118
5047,QARS,49
5048,WRB,20
5049,MAP7.1,65
5050,PSMC3.1,96
5051,RASA2,74
5052,MAP1LC3B2,6
5053,HRH1.1,18
5054,PPAPDC3,44
5055,MTA2,97
5056,MIR331,110
5057,TNNI3,72
5058,ENTPD7.2,94
5059,ZNF521,129
5060,KPNA6,13
5061,CDKN2AIP,56
5062,ALMS1,9
5063,DSPP.1,12
5064,CXorf38.2,44
5065,DTX3,1
5066,NFXL1.1,123
5067,TRIM71,56
5068,KIF20B,50
5069,FAM110B.2,40
5070,NEK10,123
5071,FJX1.1,129
5072,EPHA4,44
5073,KCNE1L,55
5074,TMEM150C,76
5075,OPTC,40
5076,LOC154822,109
5077,EEF1A2,22
5078,NGF,64
5079,ATP6AP2,47
5080,EIF3G.1,111
5081,SOX1.2,34
5082,MIXL1,33
5083,PIK3CG,77
5084,NPHS2,123
5085,PAQR8,45
5086,TMEM105.1,15
5087,PDLIM1,15
5088,TERF2,60
5089,MTMR7.2,114
5090,CCL25,69
5091,ALKBH5,17
5092,EDIL3,12
5093,MTMR9L,95
5094,RAB21,109
5095,TRIM47,128
5096,TMEM57,6
5097,PER1,1
5098,ZNF572.1,7
5099,FAF1.2,21
5100,CHCHD5,48
5101,SNX9.1,120
5102,CES8,18
5103,SLFN5,83
5104,DHRS7B,83
5105,SEMA4A,82
5106,SNORD115.41,129
5107,HMX3,102
5108,SGTA,126
5109,SF3B5.1,39
5110,DPY19L1.1,1
5111,GMCL1,1
5112,EID2.1,70
5113,CACNG2,68
5114,MYLK3,53
5115,C3orf14,74
5116,TMEM109.1,52
5117,RPRM.1,1
5118,LHFPL5.2,4
5119,C1orf115,103
5120,RTF1,1
5121,FBXO17,61
5122,SLC35B4.2,87
5123,MT1E,59
5124,KLHDC7A,127
5125,C9orf140,72
5126,PAX5,6
5127,SYT13,60
5128,ZNF808,116
5129,NODAL.1,62
5130,KIF5B,23
5131,GML,31
5132,SCIN,110
5133,C1QTNF2.2,59
5134,ST6GALNAC5.3,10
5135,PPP1R14C,69
5136,CAND1,3
5137,WDR44.1,62
5138,PMAIP1.1,1
5139,UMPS,12
5140,CCDC37.2,44
5141,LASS3.1,38
5142,ELF5,80
5143,IER5.2,66
5144,KCNK18,1
5145,LY6G6F,1
5146,OTUD7B.1,1
5147,LOC650226,118
5148,ARSH,17
5149,LUZP2.1,124
5150,MTMR8,36
5151,TRPA1,117
5152,SDCCAG1.1,40
5153,GOLGA6D,9
5154,KCTD13,124
5155,VTI1B.2,79
5156,QDPR,4
5157,SFRP1.1,19
5158,RAB11A,102
5159,AGPAT9.1,83
5160,SLC38A3,121
5161,NUP54,1
5162,ABCA7.1,71
5163,CYP27C1,27
5164,SLC33A1.2,120
5165,LSG1.2,115
5166,ELFN1.1,128
5167,TAF4B.2,57
5168,TEX9,114
5169,EXOC3L2.1,107
5170,ROCK1.1,39
5171,ANKFN1,117
5172,TUBGCP3,115
5173,C6orf155.1,67
5174,RAB1B.2,77
5175,KIAA1462,40
5176,ICAM1.3,1
5177,ZNF394.2,108
5178,LSAMP,123
5179,TMEM140,41
5180,NRM.1,1
5181,OR7E156P,60
5182,SPATA4.1,116
5183,NFATC2IP.1,18
5184,CDGAP,96
5185,HOXB2,19
5186,FAM169A.1,28
5187,EPS8L2.1,50
5188,FCRLA,62
5189,IL29,17
5190,REL,116
5191,SLITRK4,10
5192,HCG27.1,98
5193,SDR42E1.2,67
5194,TBC1D2.1,61
5195,ZDHHC2,64
5196,B3GALT4,31
5197,APOLD1.2,94
5198,TLX3.3,1
5199,PPP1R15A,127
5200,CHD9,100
5201,GLO1,85
5202,KCNS2,79
5203,TMEM74,17
5204,CYC1,36
5205,KCNN3,68
5206,B2M,1
5207,C1orf109,37
5208,BBS10.1,63
5209,CDC10L,41
5210,ABHD1,19
5211,INTS4.1,101
5212,COL1A2.2,99
5213,C1orf159.1,54
5214,PRKCDBP.1,123
5215,CALML5,84
5216,NPAS2,68
5217,LMNB1,1
5218,AK7.1,1
5219,CCDC39,101
5220,EPPK1.2,100
5221,WFDC9,68
5222,CRYBA4,65
5223,MIA2,13
5224,FAM82B.1,110
5225,INO80,82
5226,TMEM88,77
5227,KCNJ2,1
5228,NDUFS8.1,7
5229,C19orf59.1,18
5230,RYR3,121
5231,GALNTL2.1,36
5232,IL20,3
5233,MESP1.1,43
5234,CNTNAP2,37
5235,SCAND3,96
5236,XDH,57
5237,MORC1.1,44
5238,RBM46,43
5239,TMEM97,1
5240,SLC19A3,127
5241,CYP11B2,28
5242,SYT6,124
5243,ADRBK1,118
5244,PGK1.2,120
5245,HCN4,7
5246,FOXJ3.1,19
5247,PIK3AP1,40
5248,LOC401010,108
5249,MAOA,121
5250,SLC35F2,24
5251,LOC729678,1
5252,LMOD2,125
5253,RTN4RL1,15
5254,DPM2,108
5255,RSPH1.3,47
5256,MTMR4,117
5257,SPDYE4,45
5258,TWF1,48
5259,HSD17B12.1,4
5260,FARSA.3,13
5261,TNRC6A,72
5262,DAPP1.1,127
5263,PCYT2,9
5264,FERMT1,124
5265,C14orf70,1
5266,MYO1H,63
5267,ANKS4B,20
5268,KIAA1632.1,103
5269,ZNF582.1,14
5270,MIOX,1
5271,YTHDF2,118
5272,FFAR2,80
5273,CALML5.1,119
5274,IL22RA1,1
5275,NIT2,124
5276,KIAA1009.1,59
5277,MIR543,81
5278,PDIA6.2,51
5279,EPRS,123
5280,OCA2,99
5281,PDHA2.1,41
5282,C16orf90,52
5283,SOX1.3,52
5284,ADIPOR2.1,29
5285,FGF9.3,40
5286,NEU3.1,26
5287,HIST1H1E.2,81
5288,RPSAP58,22
5289,BHLHE23,74
5290,HOMEZ,99
5291,INSL3,113
5292,CHST1,17
5293,AHCY,69
5294,YTHDF1,91
5295,FYN.3,63
5296,MRPS26.1,93
5297,KLHL20,49
5298,DPRX,9
5299,FBXO33,126
5300,C16orf79.1,116
5301,PBK,62
5302,TARS2,1
5303,TRIM26.2,54
5304,WASH5P,1
5305,CDKL5,94
5306,SEMA3A.1,92
5307,NAPRT1,27
5308,TRIM44,3
5309,MTRF1.1,79
5310,ZSCAN10,71
5311,HMCN1.2,50
5312,C1orf88.1,3
5313,ZNF322A.1,5
5314,KLF5,1
5315,SIX6,6
5316,SH3BP5L,34
5317,FOXR1.1,16
5318,TSPAN6,22
5319,VPS39,28
5320,E2F8,12
5321,FAM48B1,108
5322,CHPT1.1,107
5323,PPM1K.1,110
5324,DLEU7.2,106
5325,GRM6.1,36
5326,NKAPL,92
5327,IGF2R,130
5328,SRRM1.1,1
5329,CDH1.1,88
5330,KCNK18.1,9
5331,ANKRD13A.1,61
5332,WDR43,72
5333,GNB2,36
5334,LZTFL1.1,66
5335,LIN7B,44
5336,MYADM.1,89
5337,TNFRSF12A,94
5338,COQ5.1,56
5339,SLC38A9.1,112
5340,MIR886.1,36
5341,NACA2,117
5342,SALL4.1,57
5343,STAB1.2,110
5344,CARS2,1
5345,C1orf14,128
5346,BHLHA15,32
5347,PSMD3.1,1
5348,DDX41,68
5349,FMN1,2
5350,TAL2,13
5351,LOC606724,82
5352,PTGES3,77
5353,FKBPL,42
5354,KIR3DL2,116
5355,UBE2S,16
5356,UBA1,103
5357,CTSF,2
5358,WHSC2.1,19
5359,QPCT.2,5
5360,C18orf54,79
5361,SPAG17,121
5362,BCL3,104
5363,ZNF208,1
5364,PGP,87
5365,UBR3,50
5366,FUT9,56
5367,INSM1,109
5368,GSS,105
5369,CWC22.1,65
5370,DDX21.1,1
5371,UBE2N,131
5372,RBM47,1
5373,ADHFE1.1,4
5374,PFN3,39
5375,ARSF,25
5376,MYST4.2,93
5377,FLJ36777,14
5378,IRF1.1,19
5379,DCAF12L1,100
5380,LOC643406,6
5381,SLC8A1,12
5382,ADM2,18
5383,KIAA1432,73
5384,SLC25A17,1
5385,SCRG1,15
5386,HIST1H2BI,37
5387,APOA4,41
5388,DDA1,55
5389,ABHD5,61
5390,RPAP1.1,41
5391,INA,1
5392,HGFAC,1
5393,PRMT6,55
5394,ZBTB48,51
5395,PTPRR,34
5396,KANK3.2,46
5397,SLC16A11,123
5398,DRD5.1,104
5399,RGPD3.1,68
5400,PRDM9.1,82
5401,GIPC2.1,102
5402,FUCA2,104
5403,GRIP1,94
5404,AGBL2.1,32
5405,RAET1G,105
5406,ZNF460.2,70
5407,ARG2,71
5408,PDK1,58
5409,ITCH.1,112
5410,RILPL2,39
5411,MIR365.2,121
5412,SNORD116.26,46
5413,KCTD13.1,4
5414,ABCG2.1,32
5415,LOC100130017,87
5416,AVPI1.1,72
5417,AKAP6,50
5418,SHQ1.2,128
5419,C20orf85,98
5420,NHLRC4,58
5421,LOC285796,51
5422,RHPN2,31
5423,PINK1.2,19
5424,TMEM179B,45
5425,ZNF486.1,86
5426,SNTB2,44
5427,TRNT1.2,90
5428,TMEM57.1,121
5429,SNCAIP,39
5430,ZNF324B,130
5431,SLC16A2,108
5432,FAM120C,31
5433,C6orf223,1
5434,RSBN1L.1,1
5435,SLIT2,104
5436,UBLCP1,61
5437,KCNS3,92
5438,STL,104
5439,MOCOS,34
5440,NBEAL2,116
5441,SLC38A11,4
5442,LOC728743,1
5443,PDE12,53
5444,LDLRAD3,15
5445,PNP,130
5446,EIF2B5.1,124
5447,C4orf43.1,70
5448,RHCG.1,118
5449,MBD6,90
5450,ILKAP,22
5451,FAM46D.1,101
5452,TIMM22.1,24
5453,SPATA2.1,52
5454,RAB11A.1,84
5455,HOXB3.1,93
5456,CROCC,70
5457,LHX1,1
5458,TBCD,57
5459,C13orf26,113
5460,MCCC2.1,67
5461,MIR365.1,3
5462,LOC400657,118
5463,PLA2G5,106
5464,LARP4B,28
5465,NUP133,52
5466,MAN2B2,87
5467,CLEC18C,67
5468,LMOD1,1
5469,LIPT2.1,112
5470,CHST1.1,4
5471,RBM12B,45
5472,NOTO.1,82
5473,JAZF1.1,87
5474,MGC2752.1,105
5475,CYP4F12,70
5476,C5orf4,112
5477,SMPX.2,23
5478,SSH3.1,80
5479,SIX1,85
5480,IREB2,98
5481,DACT3,112
5482,COL5A2,82
5483,ZDHHC20.1,103
5484,HDX.1,64
5485,DDX10,1
5486,ZNF711,95
5487,IVNS1ABP.1,103
5488,IGFBP1.1,120
5489,RRAGA,43
5490,KIFAP3,23
5491,MIR129.2,24
5492,DENR,99
5493,PDGFB.1,101
5494,RAB6B,62
5495,COX7A2L.1,105
5496,P2RY1,50
5497,LIN9.2,1
5498,ARPC1A,75
5499,CCDC106,1
5500,LUZP4,37
5501,ALG10B,109
5502,PANK1.1,84
5503,C6orf221,121
5504,MAP3K14.1,1
5505,C12orf29,15
5506,MIR130A,56
5507,PTGS2.2,77
5508,ETAA1.1,91
5509,PSTK,115
5510,GALNT12,13
5511,PGGT1B,124
5512,C9orf3,6
5513,RPS6KB2.1,28
5514,CHCHD6.1,68
5515,EMID2.1,40
5516,FKBP9,36
5517,GDF7.2,109
5518,C11orf70,5
5519,CRYGB.1,53
5520,LOC388588,23
5521,RUVBL1,2
5522,MRPS31,65
5523,MPZL3,20
5524,LOC349114,87
5525,NKX3.1,112
5526,TSKU.1,105
5527,PKN1.3,1
5528,C16orf80,72
5529,CCDC11,76
