,feature,Ranking
1341,BTF3L4,137
1342,BTG1,76
1343,BTG2,20
1344,BTG3,91
1345,BTG4,105
1346,BTK,1
1347,BTLA,147
1348,BTN1A1,120
1349,BTN2A1,138
1350,BTN3A1,147
1351,BTN3A2,132
1352,BTNL8,74
1353,BTRC,87
1354,BUB1,66
1355,BUB1B,52
1356,BUB3,137
1357,BUD13,106
1358,BUD31,100
1359,BVES,135
1360,BYSL,38
1361,BZRAP1,68
1362,BZW1,92
1363,BZW2,31
1364,C10orf10,26
1365,C10orf105,145
1366,C10orf107,93
1367,C10orf11,35
1368,C10orf111,27
1369,C10orf113,66
1370,C10orf12,134
1371,C10orf120,29
1372,C10orf128,54
1373,C10orf131,137
1374,C10orf2,100
1375,C10orf25,9
1376,C10orf35,121
1377,C10orf53,139
1378,C10orf54,35
1379,C10orf55,96
1380,C10orf62,136
1381,C10orf67,47
1382,C10orf71,99
1383,C10orf76,128
1384,C10orf82,96
1385,C10orf88,80
1386,C10orf90,13
1387,C10orf91,128
1388,C10orf95,74
1389,C10orf99,144
1390,C11orf1,101
1391,C11orf16,108
1392,C11orf21,74
1393,C11orf24,72
1394,C11orf30,106
1395,C11orf31,67
1396,C11orf40,131
1397,C11orf42,149
1398,C11orf45,104
1399,C11orf49,135
1400,C11orf52,64
1401,C11orf53,111
1402,C11orf54,70
1403,C11orf57,28
1404,C11orf58,25
1405,C11orf63,74
1406,C11orf65,134
1407,C11orf68,39
1408,C11orf70,35
1409,C11orf71,76
1410,C11orf73,25
1411,C11orf74,31
1412,C11orf80,14
1413,C11orf84,72
1414,C11orf87,71
1415,C11orf88,106
1416,C12orf10,14
1417,C12orf29,90
1418,C12orf4,83
1419,C12orf40,82
1420,C12orf42,92
1421,C12orf43,133
1422,C12orf45,127
1423,C12orf49,137
1424,C12orf50,17
1425,C12orf54,1
1426,C12orf56,7
1427,C12orf57,47
1428,C12orf60,83
1429,C12orf65,60
1430,C12orf66,51
1431,C12orf71,56
1432,C12orf73,96
1433,C12orf74,47
1434,C12orf75,64
1435,C12orf76,134
1436,C14orf1,79
1437,C14orf105,100
1438,C14orf119,100
1439,C14orf132,103
1440,C14orf142,112
1441,C14orf159,144
1442,C14orf166,5
1443,C14orf169,147
1444,C14orf178,48
1445,C14orf2,39
1446,C14orf28,35
1447,C14orf37,60
1448,C14orf39,53
1449,C14orf79,35
1450,C14orf80,109
1451,C14orf93,15
1452,C15orf32,100
1453,C15orf39,35
1454,C15orf40,54
1455,C15orf41,54
1456,C15orf48,35
1457,C15orf52,119
1458,C15orf53,99
1459,C15orf54,56
1460,C15orf56,41
1461,C15orf57,20
1462,C15orf59,90
1463,C15orf61,122
1464,C15orf62,51
1465,C16orf46,41
1466,C16orf58,45
1467,C16orf59,1
1468,C16orf62,52
1469,C16orf70,91
1470,C16orf71,20
1471,C16orf74,27
1472,C16orf78,89
1473,C16orf82,101
1474,C16orf86,91
1475,C16orf87,3
1476,C16orf89,19
1477,C17orf100,64
1478,C17orf104,95
1479,C17orf105,13
1480,C17orf47,55
1481,C17orf49,112
1482,C17orf50,93
1483,C17orf53,1
1484,C17orf58,1
1485,C17orf62,116
1486,C17orf64,3
1487,C17orf67,31
1488,C17orf74,57
1489,C17orf75,1
1490,C17orf78,7
1491,C17orf80,89
1492,C17orf82,3
1493,C17orf98,2
1494,C17orf99,57
1495,C18orf21,33
1496,C18orf25,59
1497,C18orf32,68
1498,C18orf54,122
1499,C18orf8,90
1500,C19orf12,1
1501,C19orf18,70
1502,C19orf25,98
1503,C19orf33,2
1504,C19orf38,131
1505,C19orf43,145
1506,C19orf44,47
1507,C19orf45,28
1508,C19orf47,56
1509,C19orf48,105
1510,C19orf52,82
1511,C19orf53,119
1512,C19orf54,41
1513,C19orf57,37
1514,C19orf60,73
1515,C19orf66,52
1516,C19orf70,13
1517,C19orf71,35
1518,C1D,136
1519,C1GALT1,8
1520,C1GALT1C1,1
1521,C1orf100,44
1522,C1orf101,79
1523,C1orf105,33
1524,C1orf106,87
1525,C1orf109,130
1526,C1orf111,61
1527,C1orf112,82
1528,C1orf115,102
1529,C1orf116,87
1530,C1orf122,125
1531,C1orf123,18
1532,C1orf127,65
1533,C1orf131,23
1534,C1orf141,114
1535,C1orf146,51
1536,C1orf158,76
1537,C1orf162,143
1538,C1orf168,8
1539,C1orf174,17
1540,C1orf185,26
1541,C1orf186,121
1542,C1orf189,9
1543,C1orf194,71
1544,C1orf198,102
1545,C1orf204,65
1546,C1orf21,70
1547,C1orf210,47
1548,C1orf220,68
1549,C1orf226,101
1550,C1orf228,63
1551,C1orf229,148
1552,C1orf27,89
1553,C1orf35,58
1554,C1orf43,54
1555,C1orf50,94
1556,C1orf52,79
1557,C1orf53,117
1558,C1orf54,99
1559,C1orf61,47
1560,C1orf64,75
1561,C1orf68,140
1562,C1orf74,17
1563,C1orf87,4
1564,C1orf94,78
1565,C1orf95,13
1566,C1QA,129
1567,C1QB,27
1568,C1QBP,51
1569,C1QC,109
1570,C1QL1,68
1571,C1QL2,137
1572,C1QL3,55
1573,C1QL4,14
1574,C1QTNF1,149
1575,C1QTNF2,89
1576,C1QTNF6,67
1577,C1QTNF7,113
1578,C1QTNF9,111
1579,C1R,127
1580,C1RL,40
1581,C1S,106
1582,C20orf141,64
1583,C20orf144,49
1584,C20orf173,99
1585,C20orf194,149
1586,C20orf195,72
1587,C20orf196,128
1588,C20orf197,62
1589,C20orf203,58
1590,C20orf24,59
1591,C20orf27,107
1592,C20orf85,97
1593,C21orf2,47
1594,C21orf33,77
1595,C21orf59,99
1596,C21orf62,89
1597,C21orf91,7
1598,C22orf15,120
1599,C22orf23,61
1600,C22orf24,31
1601,C22orf31,67
1602,C22orf42,95
1603,C22orf46,61
1604,C2CD2,125
1605,C2CD2L,136
1606,C2CD3,37
1607,C2CD4A,70
1608,C2CD4B,65
1609,C2orf16,109
1610,C2orf40,132
1611,C2orf42,90
1612,C2orf44,110
1613,C2orf47,141
1614,C2orf48,89
1615,C2orf49,22
1616,C2orf50,98
1617,C2orf54,72
1618,C2orf61,42
1619,C2orf66,136
1620,C2orf68,78
1621,C2orf69,41
1622,C2orf70,27
1623,C2orf71,15
1624,C2orf72,64
1625,C2orf74,45
1626,C2orf76,127
1627,C2orf78,128
1628,C2orf81,138
1629,C2orf82,94
1630,C2orf83,141
1631,C2orf88,110
1632,C3,6
1633,C3AR1,132
1634,C3orf14,97
1635,C3orf17,105
1636,C3orf18,138
1637,C3orf20,65
1638,C3orf22,71
1639,C3orf30,82
1640,C3orf33,25
1641,C3orf35,132
1642,C3orf36,97
1643,C3orf38,40
1644,C3orf49,116
1645,C3orf52,89
1646,C3orf58,38
1647,C3orf62,109
1648,C3orf67,82
1649,C3orf70,73
1650,C3orf79,26
1651,C4BPA,98
1652,C4BPB,107
1653,C4orf17,145
1654,C4orf19,118
1655,C4orf22,48
1656,C4orf26,71
1657,C4orf27,16
1658,C4orf3,140
1659,C4orf32,104
1660,C4orf33,138
1661,C4orf36,69
1662,C4orf45,54
1663,C4orf46,12
1664,C4orf47,107
1665,C4orf50,149
1666,C4orf51,149
1667,C5,137
1668,C5AR1,137
1669,C5orf15,108
1670,C5orf22,57
1671,C5orf24,60
1672,C5orf28,144
1673,C5orf30,17
1674,C5orf34,61
1675,C5orf38,50
1676,C5orf42,144
1677,C5orf45,147
1678,C5orf46,40
1679,C5orf47,40
1680,C5orf49,64
1681,C5orf51,116
1682,C5orf52,39
1683,C5orf56,140
1684,C5orf58,90
1685,C6,121
1686,C6orf106,127
1687,C6orf118,122
1688,C6orf120,132
1689,C6orf132,45
1690,C6orf141,21
1691,C6orf163,147
1692,C6orf201,63
1693,C6orf203,16
1694,C6orf222,87
1695,C6orf223,37
1696,C6orf58,88
1697,C6orf62,102
1698,C6orf89,88
1699,C7,8
1700,C7orf26,54
1701,C7orf31,71
1702,C7orf33,68
1703,C7orf34,149
1704,C7orf43,33
1705,C7orf49,59
1706,C7orf55,77
1707,C7orf57,65
1708,C7orf60,120
1709,C7orf65,67
1710,C7orf66,39
1711,C7orf69,18
1712,C7orf71,31
1713,C7orf72,42
1714,C8A,8
1715,C8B,1
1716,C8G,73
1717,C8orf22,1
1718,C8orf31,63
1719,C8orf34,60
1720,C8orf37,142
1721,C8orf44,66
1722,C8orf46,88
1723,C8orf48,17
1724,C8orf58,54
1725,C8orf59,26
1726,C8orf74,56
1727,C8orf76,44
1728,C8orf86,100
1729,C9,60
1730,C9orf106,124
1731,C9orf114,80
1732,C9orf116,35
1733,C9orf129,96
1734,C9orf131,86
1735,C9orf135,95
1736,C9orf139,134
1737,C9orf153,12
1738,C9orf16,143
1739,C9orf170,53
1740,C9orf24,79
1741,C9orf3,106
1742,C9orf40,65
1743,C9orf43,95
1744,C9orf47,123
1745,C9orf50,106
1746,C9orf57,59
1747,C9orf64,143
1748,C9orf69,54
1749,C9orf72,80
1750,C9orf78,132
1751,C9orf84,120
1752,C9orf85,91
1753,C9orf9,132
1754,C9orf91,97
1755,CA1,10
1756,CA10,23
1757,CA11,135
1758,CA12,138
1759,CA13,39
1760,CA14,29
1761,CA2,49
1762,CA3,30
1763,CA4,15
1764,CA5A,15
1765,CA5B,34
1766,CA6,83
1767,CA7,98
1768,CA8,38
1769,CA9,94
1770,CAB39,89
1771,CAB39L,91
1772,CABIN1,108
1773,CABLES1,39
1774,CABLES2,24
1775,CABP1,85
1776,CABP2,29
1777,CABP4,12
1778,CABP5,79
1779,CABYR,53
1780,CACHD1,29
1781,CACNA1A,105
1782,CACNA1B,137
1783,CACNA1C,30
1784,CACNA1D,110
1785,CACNA1E,57
1786,CACNA1F,31
1787,CACNA1G,40
1788,CACNA1H,1
1789,CACNA1I,148
1790,CACNA1S,3
1791,CACNA2D1,18
1792,CACNA2D2,86
1793,CACNA2D3,129
1794,CACNA2D4,72
1795,CACNB1,1
1796,CACNB2,38
1797,CACNB3,50
1798,CACNB4,133
1799,CACNG1,12
1800,CACNG2,65
1801,CACNG3,40
1802,CACNG4,25
1803,CACNG5,33
1804,CACNG6,91
1805,CACNG7,123
1806,CACNG8,76
1807,CACYBP,69
1808,CAD,7
1809,CADM1,110
1810,CADM2,75
1811,CADM3,49
1812,CADM4,45
1813,CADPS,132
1814,CADPS2,62
1815,CAGE1,50
1816,CALB1,33
1817,CALB2,75
1818,CALCA,67
1819,CALCB,130
1820,CALCOCO1,28
1821,CALCOCO2,28
1822,CALCR,11
1823,CALCRL,140
1824,CALD1,8
1825,CALHM3,140
1826,CALM1,85
1827,CALM2,60
1828,CALM3,148
1829,CALML3,2
1830,CALML4,72
1831,CALN1,47
1832,CALR,95
1833,CALR3,133
1834,CALU,135
1835,CAMK1,22
1836,CAMK1D,12
1837,CAMK1G,36
1838,CAMK2A,23
1839,CAMK2B,24
1840,CAMK2D,117
1841,CAMK2G,110
1842,CAMK2N1,65
1843,CAMK2N2,121
1844,CAMK4,46
1845,CAMKK1,24
1846,CAMKK2,133
1847,CAMKV,111
1848,CAMLG,124
1849,CAMP,81
1850,CAMSAP1,89
1851,CAMTA1,30
1852,CAMTA2,121
1853,CAND1,3
1854,CAND2,76
1855,CANT1,142
1856,CANX,125
1857,CAP1,114
1858,CAP2,75
1859,CAPG,95
1860,CAPN10,78
1861,CAPN11,19
1862,CAPN12,26
1863,CAPN13,45
1864,CAPN14,145
1865,CAPN2,126
1866,CAPN3,6
1867,CAPN5,26
1868,CAPN6,8
1869,CAPN7,91
1870,CAPN8,84
1871,CAPN9,53
1872,CAPNS1,64
1873,CAPNS2,21
1874,CAPRIN1,115
1875,CAPRIN2,83
1876,CAPS,9
1877,CAPS2,9
1878,CAPSL,82
1879,CAPZA1,127
1880,CAPZA2,86
1881,CAPZA3,67
1882,CAPZB,113
1883,CARD10,23
1884,CARD11,55
1885,CARD14,125
1886,CARD16,8
1887,CARD18,70
1888,CARD6,38
1889,CARD8,27
1890,CARD9,126
1891,CARKD,6
1892,CARM1,102
1893,CARNS1,5
1894,CARS,105
1895,CARS2,47
1896,CARTPT,133
1897,CASC1,46
1898,CASC2,143
1899,CASC3,5
1900,CASC4,50
1901,CASC5,52
1902,CASD1,43
1903,CASK,64
1904,CASKIN1,11
1905,CASKIN2,58
1906,CASP1,116
1907,CASP10,20
1908,CASP12,25
1909,CASP14,24
1910,CASP2,18
1911,CASP4,23
1912,CASP5,9
1913,CASP6,95
1914,CASP7,122
1915,CASP8,87
1916,CASP8AP2,97
1917,CASP9,114
1918,CASQ1,72
1919,CASQ2,110
1920,CASR,73
1921,CASS4,26
1922,CAST,12
1923,CASZ1,68
1924,CAT,145
1925,CATSPER1,63
1926,CATSPER3,122
1927,CATSPER4,116
1928,CATSPERB,91
1929,CATSPERG,5
1930,CAV1,71
1931,CAV2,51
1932,CAV3,139
1933,CBFA2T2,75
1934,CBFB,96
1935,CBL,120
1936,CBLB,109
1937,CBLC,74
1938,CBLL1,30
1939,CBLN1,34
1940,CBLN3,104
1941,CBLN4,48
1942,CBR1,94
1943,CBR4,116
1944,CBS,73
1945,CBWD2,146
1946,CBX1,15
1947,CBX2,127
1948,CBX3,93
1949,CBX5,45
1950,CBX7,96
1951,CBX8,75
1952,CBY1,55
1953,CC2D1A,139
1954,CC2D1B,103
1955,CC2D2A,127
1956,CC2D2B,68
1957,CCAR1,146
1958,CCBE1,132
1959,CCBL1,66
1960,CCBL2,64
1961,CCDC102A,62
1962,CCDC102B,82
1963,CCDC103,22
1964,CCDC105,125
1965,CCDC106,127
1966,CCDC107,55
1967,CCDC108,123
1968,CCDC109B,129
1969,CCDC110,51
1970,CCDC112,76
1971,CCDC113,106
1972,CCDC114,108
1973,CCDC117,46
1974,CCDC12,115
1975,CCDC120,39
1976,CCDC121,12
1977,CCDC122,82
1978,CCDC124,52
1979,CCDC125,26
1980,CCDC126,67
1981,CCDC129,1
1982,CCDC13,122
1983,CCDC130,43
1984,CCDC134,58
1985,CCDC136,95
1986,CCDC137,28
1987,CCDC138,123
1988,CCDC14,36
1989,CCDC140,49
1990,CCDC141,103
1991,CCDC142,97
1992,CCDC144A,32
1993,CCDC144NL,26
1994,CCDC146,42
1995,CCDC148,145
1996,CCDC149,136
1997,CCDC15,113
1998,CCDC150,68
1999,CCDC151,90
2000,CCDC152,52
2001,CCDC153,106
2002,CCDC154,4
2003,CCDC155,113
2004,CCDC157,8
2005,CCDC158,92
2006,CCDC159,38
2007,CCDC160,1
2008,CCDC163P,96
2009,CCDC17,57
2010,CCDC18,63
2011,CCDC22,72
2012,CCDC24,102
2013,CCDC25,9
2014,CCDC27,12
2015,CCDC28A,92
2016,CCDC28B,128
2017,CCDC3,25
2018,CCDC30,84
2019,CCDC33,142
2020,CCDC34,123
2021,CCDC36,57
2022,CCDC38,47
2023,CCDC39,26
2024,CCDC40,41
2025,CCDC42,120
2026,CCDC43,5
2027,CCDC47,81
2028,CCDC50,73
2029,CCDC51,148
2030,CCDC53,58
2031,CCDC54,69
2032,CCDC57,108
2033,CCDC58,36
2034,CCDC59,24
2035,CCDC6,116
2036,CCDC60,73
2037,CCDC61,98
2038,CCDC62,51
2039,CCDC63,120
2040,CCDC64,84
2041,CCDC65,15
2042,CCDC66,122
2043,CCDC68,121
2044,CCDC69,146
2045,CCDC7,108
2046,CCDC70,141
2047,CCDC71,141
2048,CCDC73,135
2049,CCDC78,4
2050,CCDC79,140
2051,CCDC8,119
2052,CCDC80,37
2053,CCDC81,52
2054,CCDC82,87
2055,CCDC83,1
2056,CCDC84,118
2057,CCDC85A,102
2058,CCDC85C,145
2059,CCDC86,50
2060,CCDC88A,32
2061,CCDC88B,103
2062,CCDC88C,84
2063,CCDC89,58
2064,CCDC9,79
2065,CCDC90B,95
2066,CCDC91,84
2067,CCDC92,68
2068,CCDC93,87
2069,CCDC94,148
2070,CCDC97,79
2071,CCHCR1,130
2072,CCIN,95
2073,CCK,138
2074,CCKAR,67
2075,CCKBR,133
2076,CCL14,42
2077,CCL15,16
2078,CCL16,87
2079,CCL17,15
2080,CCL18,57
2081,CCL19,40
2082,CCL20,122
2083,CCL21,39
2084,CCL23,67
2085,CCL24,31
2086,CCL25,82
2087,CCL26,104
2088,CCL28,41
2089,CCL5,41
2090,CCM2,10
2091,CCNA1,47
2092,CCNA2,133
2093,CCNB1,37
2094,CCNB1IP1,5
2095,CCNB2,106
2096,CCNB3,138
2097,CCNC,145
2098,CCND1,25
2099,CCND2,9
2100,CCND3,41
2101,CCNDBP1,23
2102,CCNE1,20
2103,CCNE2,26
2104,CCNF,3
2105,CCNG1,1
2106,CCNG2,10
2107,CCNH,1
2108,CCNI,51
2109,CCNI2,23
2110,CCNJ,118
2111,CCNJL,2
2112,CCNK,136
2113,CCNL1,98
2114,CCNO,20
2115,CCNT1,20
2116,CCNT2,144
2117,CCNY,40
2118,CCNYL1,84
2119,CCPG1,44
2120,CCR1,131
2121,CCR2,130
2122,CCR3,130
2123,CCR4,124
2124,CCR5,118
2125,CCR6,128
2126,CCR7,17
2127,CCR8,103
2128,CCR9,145
2129,CCRL2,134
2130,CCS,34
2131,CCT2,16
2132,CCT3,125
2133,CCT4,86
2134,CCT5,90
2135,CCT6A,32
2136,CCT6B,21
2137,CCT7,67
2138,CCT8,66
2139,CD101,77
2140,CD109,146
2141,CD14,70
2142,CD151,70
2143,CD163,145
2144,CD163L1,82
2145,CD164,78
2146,CD164L2,29
2147,CD180,13
2148,CD1A,115
2149,CD1B,118
2150,CD1C,102
2151,CD1D,123
2152,CD1E,117
2153,CD2,122
2154,CD200,106
2155,CD200R1,93
2156,CD200R1L,62
2157,CD207,110
2158,CD209,81
2159,CD22,95
2160,CD226,67
2161,CD244,100
2162,CD247,39
2163,CD27,17
2164,CD276,118
2165,CD28,81
2166,CD2AP,85
2167,CD2BP2,98
2168,CD300LF,84
2169,CD300LG,12
2170,CD302,53
2171,CD33,124
2172,CD34,90
2173,CD36,87
2174,CD37,74
2175,CD38,32
2176,CD3D,108
2177,CD3E,77
2178,CD3EAP,117
2179,CD3G,100
2180,CD4,86
2181,CD40,87
2182,CD40LG,8
2183,CD44,59
2184,CD46,73
2185,CD47,20
2186,CD48,109
2187,CD5,9
2188,CD52,55
2189,CD53,93
2190,CD55,26
2191,CD58,143
2192,CD59,62
2193,CD5L,120
2194,CD6,21
2195,CD63,13
2196,CD68,24
2197,CD69,105
2198,CD70,143
2199,CD72,94
2200,CD74,109
2201,CD79A,111
2202,CD79B,91
2203,CD80,105
2204,CD81,110
2205,CD82,129
2206,CD83,86
2207,CD84,143
2208,CD86,58
2209,CD8A,88
2210,CD8B,58
2211,CD9,34
2212,CD93,23
2213,CD96,115
2214,CD99L2,19
2215,CDA,91
2216,CDADC1,118
2217,CDAN1,35
2218,CDC123,36
2219,CDC14A,88
2220,CDC14B,87
2221,CDC20,108
2222,CDC20B,36
2223,CDC23,134
2224,CDC25A,94
2225,CDC25B,84
2226,CDC25C,78
2227,CDC26,87
2228,CDC27,5
2229,CDC34,75
2230,CDC37,82
2231,CDC37L1,89
2232,CDC40,146
2233,CDC42BPA,23
2234,CDC42BPB,56
2235,CDC42BPG,85
2236,CDC42EP1,53
2237,CDC42EP4,72
2238,CDC42EP5,135
2239,CDC42SE1,146
2240,CDC42SE2,76
2241,CDC5L,25
2242,CDC6,9
2243,CDC7,38
2244,CDC73,114
2245,CDCA2,106
2246,CDCA4,86
2247,CDCA7,144
2248,CDCA8,75
2249,CDCP1,139
2250,CDCP2,30
2251,CDH1,55
2252,CDH10,83
2253,CDH11,51
2254,CDH12,148
2255,CDH13,34
2256,CDH16,33
2257,CDH17,42
2258,CDH18,101
2259,CDH19,109
2260,CDH2,64
2261,CDH20,19
2262,CDH22,142
2263,CDH23,17
2264,CDH24,10
2265,CDH26,6
2266,CDH3,74
2267,CDH4,78
2268,CDH5,134
2269,CDH6,146
2270,CDH8,67
2271,CDH9,29
2272,CDHR1,122
2273,CDHR2,89
2274,CDHR3,134
2275,CDHR4,142
2276,CDHR5,48
2277,CDK1,139
2278,CDK12,1
2279,CDK13,69
2280,CDK14,50
2281,CDK15,124
2282,CDK16,45
2283,CDK17,42
2284,CDK18,14
2285,CDK19,79
2286,CDK2,34
2287,CDK20,92
2288,CDK2AP1,31
2289,CDK3,93
2290,CDK4,7
2291,CDK5,134
2292,CDK5R1,8
2293,CDK5R2,136
2294,CDK5RAP1,92
2295,CDK5RAP2,128
2296,CDK5RAP3,57
2297,CDK6,57
2298,CDK7,57
2299,CDK8,51
2300,CDK9,104
2301,CDKAL1,37
2302,CDKL1,44
2303,CDKL2,44
2304,CDKL3,145
2305,CDKL4,108
2306,CDKL5,4
2307,CDKN1A,145
2308,CDKN1B,140
2309,CDKN1C,143
2310,CDKN2A,133
2311,CDKN2AIP,37
2312,CDKN2AIPNL,37
2313,CDKN2B,48
2314,CDKN2C,54
2315,CDKN3,121
2316,CDNF,2
2317,CDO1,108
2318,CDON,111
2319,CDR1,12
2320,CDR2L,25
2321,CDS1,96
2322,CDS2,142
2323,CDSN,90
2324,CDV3,75
2325,CDX1,99
2326,CDX2,56
2327,CDX4,15
2328,CDYL,94
2329,CDYL2,19
2330,CEACAM1,18
2331,CEACAM16,61
2332,CEACAM18,90
2333,CEACAM19,85
2334,CEACAM20,46
2335,CEACAM21,33
2336,CEACAM3,72
2337,CEACAM4,70
2338,CEACAM5,14
2339,CEACAM7,51
2340,CEACAM8,42
2341,CEBPA,25
2342,CEBPB,77
2343,CEBPD,33
2344,CEBPE,1
2345,CEBPG,104
2346,CEBPZ,119
2347,CECR1,55
2348,CECR2,8
2349,CECR5,73
2350,CECR6,58
2351,CECR7,60
2352,CELA1,29
2353,CELA2A,86
2354,CELA2B,32
2355,CELF1,141
2356,CELF2,4
2357,CELF3,112
2358,CELF4,32
2359,CELF5,26
2360,CELF6,147
2361,CELSR1,126
2362,CELSR2,84
2363,CELSR3,127
2364,CEMP1,2
2365,CEND1,98
2366,CENPA,127
2367,CENPE,136
2368,CENPF,13
2369,CENPH,7
2370,CENPI,6
2371,CENPJ,148
2372,CENPK,8
2373,CENPL,107
2374,CENPM,50
2375,CENPN,145
2376,CENPO,100
2377,CENPP,147
2378,CENPQ,36
2379,CENPT,78
2380,CENPV,93
2381,CENPW,123
2382,CEP120,7
2383,CEP135,13
2384,CEP152,22
2385,CEP164,145
2386,CEP170,108
2387,CEP192,85
2388,CEP250,148
2389,CEP290,20
2390,CEP350,26
2391,CEP55,104
2392,CEP57,43
2393,CEP63,84
2394,CEP68,129
2395,CEP70,146
2396,CEP76,76
2397,CEP78,111
2398,CEP97,70
2399,CEPT1,49
2400,CER1,77
2401,CERCAM,50
2402,CERK,141
2403,CERKL,52
2404,CES2,14
2405,CES3,107
2406,CETN3,12
2407,CETP,29
2408,CFDP1,50
2409,CFH,121
2410,CFHR5,119
2411,CFI,102
2412,CFL2,14
2413,CFLAR,74
2414,CFP,54
2415,CFTR,111
2416,CGA,78
2417,CGB,146
2418,CGB2,73
2419,CGGBP1,19
2420,CGN,59
2421,CGNL1,76
2422,CGREF1,118
2423,CGRRF1,36
2424,CH25H,19
2425,CHAC1,68
2426,CHAC2,82
2427,CHADL,69
2428,CHAF1A,56
2429,CHAF1B,59
2430,CHAT,92
2431,CHCHD10,109
2432,CHCHD2,57
2433,CHCHD3,131
2434,CHCHD4,122
2435,CHCHD5,92
2436,CHCHD6,147
2437,CHD1,40
2438,CHD2,79
2439,CHD3,86
2440,CHD4,144
2441,CHD5,47
2442,CHD6,7
2443,CHD7,25
2444,CHD8,105
2445,CHD9,16
2446,CHDH,145
2447,CHEK1,137
2448,CHEK2,104
2449,CHERP,138
2450,CHGA,67
2451,CHGB,132
2452,CHI3L1,39
2453,CHI3L2,145
2454,CHIA,139
2455,CHIC1,26
2456,CHIC2,41
2457,CHID1,43
2458,CHIT1,117
2459,CHKA,17
2460,CHM,14
2461,CHML,84
2462,CHMP1B,57
2463,CHMP2B,12
2464,CHMP4A,36
2465,CHMP4B,55
2466,CHMP4C,10
2467,CHMP5,92
2468,CHMP6,99
2469,CHMP7,62
2470,CHN1,38
2471,CHN2,21
2472,CHODL,20
2473,CHORDC1,133
2474,CHP2,32
2475,CHPF,95
2476,CHPT1,137
2477,CHRD,125
2478,CHRDL1,5
2479,CHRDL2,48
2480,CHRM1,19
2481,CHRM2,74
2482,CHRM3,52
2483,CHRM4,105
2484,CHRM5,96
2485,CHRNA1,56
2486,CHRNA10,121
2487,CHRNA2,1
2488,CHRNA3,14
2489,CHRNA4,29
2490,CHRNA5,33
2491,CHRNA6,19
2492,CHRNA9,58
2493,CHRNB1,132
2494,CHRNB2,118
2495,CHRNB3,16
2496,CHRNB4,113
2497,CHRND,87
2498,CHRNE,64
2499,CHRNG,109
2500,CHST1,85
2501,CHST10,61
2502,CHST11,61
2503,CHST12,125
2504,CHST13,21
2505,CHST14,64
2506,CHST15,145
2507,CHST2,90
2508,CHST3,120
2509,CHST4,44
2510,CHST6,91
2511,CHST7,37
2512,CHST8,30
2513,CHST9,119
2514,CHSY1,83
2515,CHSY3,75
2516,CHTF8,70
2517,CHUK,32
2518,CHURC1,122
2519,CIAO1,49
2520,CIAPIN1,69
2521,CIB1,139
2522,CIB2,135
2523,CIB3,129
2524,CIB4,95
2525,CIC,100
2526,CIDEA,36
2527,CIDEB,39
2528,CIDEC,109
2529,CIITA,23
2530,CILP,28
2531,CILP2,128
2532,CINP,64
2533,CIR1,145
2534,CIRBP,90
2535,CIRH1A,89
2536,CISD1,80
2537,CISD2,101
2538,CISD3,1
2539,CISH,149
2540,CIT,59
2541,CITED1,12
2542,CITED2,49
2543,CITED4,133
2544,CIZ1,67
2545,CKAP2,25
2546,CKAP2L,141
2547,CKAP4,16
2548,CKAP5,118
2549,CKB,149
2550,CKLF,61
2551,CKM,128
2552,CKMT2,16
2553,CKS1B,33
2554,CKS2,101
2555,CLASP1,106
2556,CLASP2,127
2557,CLC,66
2558,CLCA1,21
2559,CLCA2,30
2560,CLCA4,68
2561,CLCC1,123
2562,CLCF1,12
2563,CLCN1,146
2564,CLCN2,105
2565,CLCN3,10
2566,CLCN5,26
2567,CLCN6,49
2568,CLCN7,2
2569,CLDN1,47
2570,CLDN10,99
2571,CLDN11,76
2572,CLDN12,22
2573,CLDN14,61
2574,CLDN15,42
2575,CLDN16,122
2576,CLDN17,128
2577,CLDN18,118
2578,CLDN19,80
2579,CLDN2,5
2580,CLDN20,56
2581,CLDN22,147
2582,CLDN23,68
2583,CLDN25,127
2584,CLDN3,32
2585,CLDN4,18
2586,CLDN6,1
2587,CLDN7,71
2588,CLDN8,23
2589,CLDN9,2
2590,CLDND1,135
2591,CLDND2,144
2592,CLEC10A,49
2593,CLEC12A,124
2594,CLEC12B,80
2595,CLEC14A,1
2596,CLEC16A,29
2597,CLEC17A,87
2598,CLEC1A,146
2599,CLEC1B,66
2600,CLEC2A,127
2601,CLEC2B,119
2602,CLEC2D,62
2603,CLEC2L,141
2604,CLEC3A,54
2605,CLEC3B,122
2606,CLEC4A,94
2607,CLEC4C,69
2608,CLEC4D,144
2609,CLEC4E,103
2610,CLEC4F,106
2611,CLEC4G,143
2612,CLEC4M,26
2613,CLEC5A,94
2614,CLEC6A,135
2615,CLEC7A,44
2616,CLEC9A,72
2617,CLECL1,98
2618,CLGN,93
2619,CLIC4,16
2620,CLIC5,65
2621,CLIC6,14
2622,CLINT1,135
2623,CLIP1,67
2624,CLIP2,2
2625,CLIP3,99
2626,CLIP4,107
2627,CLK2,53
2628,CLK3,28
2629,CLK4,78
2630,CLLU1,87
2631,CLLU1OS,62
2632,CLMN,115
2633,CLN3,39
2634,CLN5,80
2635,CLN6,35
2636,CLN8,63
2637,CLNK,68
2638,CLNS1A,15
2639,CLOCK,24
2640,CLP1,47
2641,CLPB,65
